Date,Host,Service,Content
"2026-06-19T00:20:02.204Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:20:01] Msgs=774537163 Throughput=303.978717 Response_Time=17.164498 Wait_Time_In_Queue=0.004783 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=18 Current_Connections=2244 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:19:02.670Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:19:02] Msgs=788261195 Throughput=309.333354 Response_Time=17.491005 Wait_Time_In_Queue=0.005963 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=17 Current_Connections=1997 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:19:02.389Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:19:02] Msgs=805931072 Throughput=316.202186 Response_Time=17.656732 Wait_Time_In_Queue=0.006467 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=13 Current_Connections=2208 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:19:02.174Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:19:01] Msgs=774485507 Throughput=303.965602 Response_Time=17.164500 Wait_Time_In_Queue=0.004784 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=17 Current_Connections=2102 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:19:01.903Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:19:01] Msgs=809418033 Throughput=317.715994 Response_Time=17.586897 Wait_Time_In_Queue=0.005619 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=14 Current_Connections=1980 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:18:02.351Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:18:01] Msgs=805875873 Throughput=316.188096 Response_Time=17.656673 Wait_Time_In_Queue=0.006467 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=11 Current_Connections=2128 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:18:02.132Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:18:01] Msgs=774439506 Throughput=303.954705 Response_Time=17.164549 Wait_Time_In_Queue=0.004784 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=16 Current_Connections=2359 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:18:01.864Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:18:01] Msgs=809366626 Throughput=317.703298 Response_Time=17.586894 Wait_Time_In_Queue=0.005619 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=18 Current_Connections=2315 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:18:01.628Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:18:01] Msgs=788210303 Throughput=309.320788 Response_Time=17.490967 Wait_Time_In_Queue=0.005963 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=14 Current_Connections=2318 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:17:03.100Z","i-06d8bd0429c15d38c","smps_stats","[Fri Jun 19 2026 09:17:02] Msgs=774391900 Throughput=303.943059 Response_Time=17.164565 Wait_Time_In_Queue=0.004784 Max_HP_Msg=30 Max_NP_Msg=51 Current_Depth=0 Max_Depth=51 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=52 Max_Threads=52 Busy_Threads=14 Current_Connections=2303 Max_Connections=2778 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:17:02.585Z","i-00dd30849ccfba93a","smps_stats","[Fri Jun 19 2026 09:17:01] Msgs=788160288 Throughput=309.308443 Response_Time=17.490915 Wait_Time_In_Queue=0.005963 Max_HP_Msg=34 Max_NP_Msg=55 Current_Depth=0 Max_Depth=55 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=56 Max_Threads=56 Busy_Threads=14 Current_Connections=2236 Max_Connections=2817 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:17:02.311Z","i-023c16c7968372b38","smps_stats","[Fri Jun 19 2026 09:17:01] Msgs=805827083 Throughput=316.176396 Response_Time=17.656594 Wait_Time_In_Queue=0.006468 Max_HP_Msg=35 Max_NP_Msg=80 Current_Depth=0 Max_Depth=80 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=55 Max_Threads=55 Busy_Threads=19 Current_Connections=2050 Max_Connections=3452 Exceeded_Limit=0 Core_Result=N"
"2026-06-19T00:17:01.827Z","i-0a2328f9d6500e6c4","smps_stats","[Fri Jun 19 2026 09:17:01] Msgs=809316280 Throughput=317.691018 Response_Time=17.586912 Wait_Time_In_Queue=0.005619 Max_HP_Msg=32 Max_NP_Msg=59 Current_Depth=0 Max_Depth=59 Current_High_Depth=0 Current_Norm_Depth=0 Current_Threads=60 Max_Threads=60 Busy_Threads=16 Current_Connections=2279 Max_Connections=2877 Exceeded_Limit=0 Core_Result=N"
